cve_id,vendor_project,product,vulnerability_name,short_description,required_action,date_added,due_date,known_ransomware_campaign_use,notes,cwes,search_keywords,vendor_risk_score,product_risk_score,description_severity_score,days_since_added,remediation_window_days,days_until_due,recency_score,urgency_score,cwe_count,has_critical_cwe,cwe_risk_score,avg_cwe_criticality,ransomware_confirmed,ransomware_unknown,overall_threat_score,threat_level,threat_binary,confidence_score
CVE-2018-4939,Adobe,ColdFusion,Adobe ColdFusion Deserialization of Untrusted Data Vulnerability,Adobe ColdFusion contains a deserialization of untrusted data vulnerability that could allow for code execution.,Apply updates per vendor instructions.,2021-11-03,2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2018-4939,CWE-502,deserialization|cve-2018-4939|cwe-502|CVE20184939|adobe|vulnerability|untrusted|coldfusion|data|CWE502,0.9,0.3,0.0,1438,181,-1258,0.3,0.4,1,True,0.9,0.9,False,True,0.345,LOW,0,0.5
CVE-2020-11261,Qualcomm,"Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",Qualcomm Multiple Chipsets Improper Input Validation Vulnerability,"Memory corruption due to improper check to return error when user application requests memory allocation of a huge size in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",Apply updates per vendor instructions.,2021-12-01,2022-06-01,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-11261,CWE-20,"snapdragon auto, snapdragon compute, snapdragon connectivity, snapdragon consumer iot, snapdragon industrial iot, snapdragon mobile, snapdragon voice & music, snapdragon wearables|cve-2020-11261|validation|multiple|input|chipsets|vulnerability|cwe-20|improper|snapdragonauto,snapdragoncompute,snapdragonconnectivity,snapdragonconsumeriot,snapdragonindustrialiot,snapdragonmobile,snapdragonvoice&music,snapdragonwearables|CVE202011261|CWE20|qualcomm",0.3,0.3,0.2,1410,182,-1229,0.3,0.4,1,True,0.9,0.9,False,True,0.345,LOW,0,0.75
CVE-2020-16009,Google,Chromium V8,Google Chromium V8 Type Confusion Vulnerability,"Google Chromium V8 Engine contains a type confusion vulnerability that allows a remote attacker to potentially exploit heap corruption via a crafted HTML page. This vulnerability could affect multiple web browsers that utilize Chromium, including, but not limited to, Google Chrome, Microsoft Edge, and Opera.",Apply updates per vendor instructions.,2021-11-03,2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-16009,CWE-787|CWE-843,chromium v8|cwe-843|CWE843|chromium|chromiumv8|cve-2020-16009|CVE202016009|vulnerability|type|google|confusion|CWE787|cwe-787,0.9,0.3,0.0,1438,181,-1258,0.3,0.4,2,True,0.9,0.65,False,True,0.345,LOW,0,0.5
CVE-2022-38028,Microsoft,Windows,Microsoft Windows Print Spooler Privilege Escalation Vulnerability ,Microsoft Windows Print Spooler service contains a privilege escalation vulnerability. An attacker may modify a JavaScript constraints file and execute it with SYSTEM-level permissions.,Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.  ,2024-04-23,2024-05-14,Unknown,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-38028;  https://nvd.nist.gov/vuln/detail/CVE-2022-38028,,microsoft|spooler|escalation|vulnerability|windows|privilege|CVE202238028|cve-2022-38028|print,0.9,0.9,0.3,536,21,-516,0.3,0.7,0,False,0.3,0.0,False,True,0.345,LOW,0,0.5
CVE-2020-14871,Oracle,Solaris and Zettabyte File System (ZFS),Oracle Solaris and Zettabyte File System (ZFS) Unspecified Vulnerability,"Oracle Solaris and Oracle ZFS Storage Appliance Kit contain an unspecified vulnerability causing high impacts to confidentiality, integrity, and availability of affected systems.",Apply updates per vendor instructions.,2021-11-03,2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-14871,CWE-787,cve-2020-14871|solaris|solaris and zettabyte file system (zfs)|zettabyte|CVE202014871|solarisandzettabytefilesystem(zfs)|file|vulnerability|system|unspecified|oracle|CWE787|cwe-787,0.9,0.3,0.0,1438,181,-1258,0.3,0.4,1,True,0.9,0.9,False,True,0.345,LOW,0,0.5
CVE-2022-22718,Microsoft,Windows,Microsoft Windows Print Spooler Privilege Escalation Vulnerability,Microsoft Windows Print Spooler contains an unspecified vulnerability which allow for privilege escalation.,Apply updates per vendor instructions.,2022-04-19,2022-05-10,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2022-22718,,CVE202222718|microsoft|spooler|escalation|vulnerability|windows|privilege|print|cve-2022-22718,0.9,0.9,0.3,1271,21,-1251,0.3,0.7,0,False,0.3,0.0,False,True,0.345,LOW,0,0.5
CVE-2017-9841,PHPUnit,PHPUnit,PHPUnit Command Injection Vulnerability,"PHPUnit allows remote attackers to execute arbitrary PHP code via HTTP POST data beginning with a ""<?php "" substring, as demonstrated by an attack on a site with an exposed /vendor folder, i.e., external access to the /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php URI.",Apply updates per vendor instructions.,2022-02-15,2022-08-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2017-9841,CWE-94,command|CVE20179841|cve-2017-9841|injection|vulnerability|CWE94|phpunit|cwe-94,0.3,0.9,0.0,1334,181,-1154,0.3,0.4,1,True,0.9,0.9,False,True,0.345,LOW,0,0.5
CVE-2023-21839,Oracle,WebLogic Server,Oracle WebLogic Server Unspecified Vulnerability,"Oracle WebLogic Server contains an unspecified vulnerability that allows an unauthenticated attacker with network access via T3, IIOP, to compromise Oracle WebLogic Server.",Apply updates per vendor instructions.,2023-05-01,2023-05-22,Unknown,https://www.oracle.com/security-alerts/cpujan2023.html;  https://nvd.nist.gov/vuln/detail/CVE-2023-21839,,weblogic server|cve-2023-21839|weblogicserver|server|vulnerability|CVE202321839|weblogic|unspecified|oracle,0.9,0.9,0.3,894,21,-874,0.3,0.7,0,False,0.3,0.0,False,True,0.345,LOW,0,0.5
CVE-2019-2616,Oracle,BI Publisher (Formerly XML Publisher),Oracle BI Publisher Unauthorized Access Vulnerability,"Oracle BI Publisher, formerly XML Publisher, contains an unspecified vulnerability that allows for various unauthorized actions. Open-source reporting attributes this vulnerability to allowing for authentication bypass.",Apply updates per vendor instructions.,2022-03-25,2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-2616,,unauthorized|CVE20192616|bipublisher(formerlyxmlpublisher)|bi publisher (formerly xml publisher)|publisher|bypass|vulnerability|cve-2019-2616|oracle|access,0.9,0.3,0.5,1296,21,-1276,0.3,0.7,0,False,0.3,0.0,False,True,0.345,LOW,0,0.5
CVE-2019-20085,TVT,NVMS-1000,TVT NVMS-1000 Directory Traversal Vulnerability,TVT devices utilizing NVMS-1000 software contain a directory traversal vulnerability via GET /.. requests.,Apply updates per vendor instructions.,2021-11-03,2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2019-20085,CWE-22,nvms|nvms-1000|cwe-22|nvms1000|CVE201920085|cve-2019-20085|vulnerability|CWE22|1000|traversal|directory|tvt,0.3,0.3,0.2,1438,181,-1258,0.3,0.4,1,True,0.9,0.9,False,True,0.345,LOW,0,0.75
CVE-2020-2883,Oracle,WebLogic Server,Oracle WebLogic Server Unspecified Vulnerability,"Oracle WebLogic Server, a product within the Fusion Middleware suite, contains an unspecified vulnerability exploitable by an unauthenticated attacker with network access via IIOP or T3.",Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.,2025-01-07,2025-01-28,Unknown,https://www.oracle.com/security-alerts/cpuapr2020.html ; https://nvd.nist.gov/vuln/detail/CVE-2020-2883,,weblogic server|CVE20202883|weblogicserver|server|vulnerability|cve-2020-2883|weblogic|unspecified|oracle,0.9,0.9,0.3,277,21,-257,0.3,0.7,0,False,0.3,0.0,False,True,0.345,LOW,0,0.75
CVE-2020-10221,rConfig,rConfig,rConfig OS Command Injection Vulnerability,rConfig lib/ajaxHandlers/ajaxAddTemplate.php contains an OS command injection vulnerability that allows remote attackers to execute OS commands via shell metacharacters in the fileName POST parameter.,Apply updates per vendor instructions.,2021-11-03,2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-10221,CWE-78,command|injection|vulnerability|CVE202010221|cve-2020-10221|cwe-78|rconfig|CWE78,0.3,0.3,0.2,1438,181,-1258,0.3,0.4,1,True,0.9,0.9,False,True,0.345,LOW,0,0.75
CVE-2020-16013,Google,Chromium V8,Google Chromium V8 Incorrect Implementation Vulnerabililty,"Google Chromium V8 Engine contains an inappropriate implementation vulnerability that allows a remote attacker to potentially exploit heap corruption via a crafted HTML page. This vulnerability could affect multiple web browsers that utilize Chromium, including, but not limited to, Google Chrome, Microsoft Edge, and Opera.",Apply updates per vendor instructions.,2021-11-03,2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-16013,CWE-787,CVE202016013|chromium v8|chromium|vulnerabililty|implementation|chromiumv8|CWE787|google|incorrect|cwe-787|cve-2020-16013,0.9,0.3,0.0,1438,181,-1258,0.3,0.4,1,True,0.9,0.9,False,True,0.345,LOW,0,0.5
CVE-2023-32046,Microsoft,Windows,Microsoft Windows MSHTML Platform Privilege Escalation Vulnerability,Microsoft Windows MSHTML Platform contains an unspecified vulnerability that allows for privilege escalation.,Apply updates per vendor instructions or discontinue use of the product if updates are unavailable.,2023-07-11,2023-08-01,Unknown,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-32046;  https://nvd.nist.gov/vuln/detail/CVE-2023-32046,,microsoft|CVE202332046|platform|escalation|vulnerability|cve-2023-32046|windows|privilege|mshtml,0.9,0.9,0.3,823,21,-803,0.3,0.7,0,False,0.3,0.0,False,True,0.345,LOW,0,0.5
CVE-2020-14750,Oracle,WebLogic Server,Oracle WebLogic Server Remote Code Execution Vulnerability,Oracle WebLogic Server contains an unspecified vulnerability allowing an unauthenticated attacker to perform remote code execution. This vulnerability is related to CVE-2020-14882.,Apply updates per vendor instructions.,2021-11-03,2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-14750,,weblogic server|remote|weblogicserver|server|vulnerability|execution|CVE202014750|weblogic|code|cve-2020-14750|oracle,0.9,0.9,0.6,1438,181,-1258,0.3,0.4,0,False,0.3,0.0,False,True,0.345,LOW,0,0.5
CVE-2020-1938,Apache,Tomcat,Apache Tomcat Improper Privilege Management Vulnerability,"Apache Tomcat treats Apache JServ Protocol (AJP) connections as having higher trust than, for example, a similar HTTP connection. If such connections are available to an attacker, they can be exploited.",Apply updates per vendor instructions.,2022-03-03,2022-03-17,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-1938,,tomcat|CVE20201938|vulnerability|management|improper|cve-2020-1938|privilege|apache,0.9,0.9,0.0,1318,14,-1305,0.3,1.0,0,False,0.3,0.0,False,True,0.345,LOW,0,0.25
CVE-2020-11738,WordPress,Snap Creek Duplicator Plugin,WordPress Snap Creek Duplicator Plugin File Download Vulnerability,WordPress Snap Creek Duplicator plugin contains a file download vulnerability when an administrator creates a new copy of their site that allows an attacker to download the generated files from their Wordpress dashboard. This vulnerability affects Duplicator and Dulplicator Pro.,Apply updates per vendor instructions.,2021-11-03,2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-11738,CWE-22,snapcreekduplicatorplugin|wordpress|snap creek duplicator plugin|cwe-22|file|plugin|vulnerability|CVE202011738|creek|duplicator|cve-2020-11738|snap|CWE22|download,0.9,0.3,0.0,1438,181,-1258,0.3,0.4,1,True,0.9,0.9,False,True,0.345,LOW,0,0.5
CVE-2016-4171,Adobe,Flash Player,Adobe Flash Player Remote Code Execution Vulnerability,Unspecified vulnerability in Adobe Flash Player allows for remote code execution.,The impacted product is end-of-life and should be disconnected if still in use.,2022-03-25,2022-04-15,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-4171,,flashplayer|cve-2016-4171|CVE20164171|flash player|remote|flash|adobe|vulnerability|execution|code|player,0.9,0.9,0.3,1296,21,-1276,0.3,0.7,0,False,0.3,0.0,False,True,0.345,LOW,0,0.5
CVE-2022-34713,Microsoft,Windows,Microsoft Windows Support Diagnostic Tool (MSDT) Remote Code Execution Vulnerability,A remote code execution vulnerability exists when Microsoft Windows MSDT is called using the URL protocol from a calling application.,Apply updates per vendor instructions.,2022-08-09,2022-08-30,Unknown,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34713;  https://nvd.nist.gov/vuln/detail/CVE-2022-34713,,microsoft|remote|cve-2022-34713|CVE202234713|support|execution|vulnerability|code|windows|tool|msdt|diagnostic,0.9,0.9,0.3,1159,21,-1139,0.3,0.7,0,False,0.3,0.0,False,True,0.345,LOW,0,0.5
CVE-2011-3544,Oracle,Java SE JDK and JRE,Oracle Java SE Runtime Environment (JRE) Arbitrary Code Execution Vulnerability,An access control vulnerability exists in the Applet Rhino Script Engine component of Oracle's Java Runtime Environment allows an attacker to remotely execute arbitrary code.,Apply updates per vendor instructions.,2022-03-03,2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2011-3544,,runtime|environment|arbitrary|java se jdk and jre|vulnerability|execution|javasejdkandjre|cve-2011-3544|code|oracle|CVE20113544|java,0.9,0.9,0.3,1318,21,-1298,0.3,0.7,0,False,0.3,0.0,False,True,0.345,LOW,0,0.5
CVE-2012-4969,Microsoft,Internet Explorer,Microsoft Internet Explorer Use-After-Free Vulnerability,Microsoft Internet Explorer contains a use-after-free vulnerability that allows remote attackers to execute code via a crafted web site.,Apply updates per vendor instructions.,2022-06-08,2022-06-22,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2012-4969,,microsoft|after|internet explorer|internet|free|vulnerability|explorer|CVE20124969|cve-2012-4969|internetexplorer,0.9,0.9,0.0,1221,14,-1208,0.3,1.0,0,False,0.3,0.0,False,True,0.345,LOW,0,0.25
CVE-2015-2590,Oracle,Java SE,Oracle Java SE and Java SE Embedded Remote Code Execution Vulnerability,An unspecified vulnerability exists within Oracle Java Runtime Environment that allows an attacker to perform remote code execution.,Apply updates per vendor instructions.,2022-03-03,2022-03-24,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2015-2590,,javase|remote|CVE20152590|vulnerability|execution|cve-2015-2590|embedded|code|java se|oracle|java,0.9,0.9,0.3,1318,21,-1298,0.3,0.7,0,False,0.3,0.0,False,True,0.345,LOW,0,0.5
CVE-2016-3976,SAP,NetWeaver,SAP NetWeaver Directory Traversal Vulnerability,SAP NetWeaver Application Server Java Platforms contains a directory traversal vulnerability via a ..\ (dot dot backslash) in the fileName parameter to CrashFileDownloadServlet. This allows remote attackers to read files.,Apply updates per vendor instructions.,2021-11-03,2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2016-3976,CWE-22,cve-2016-3976|cwe-22|vulnerability|CWE22|traversal|directory|netweaver|sap|CVE20163976,0.3,0.3,0.2,1438,181,-1258,0.3,0.4,1,True,0.9,0.9,False,True,0.345,LOW,0,0.75
CVE-2008-0655,Adobe,Acrobat and Reader,Adobe Acrobat and Reader Unspecified Vulnerability,Adobe Acrobat and Reader contains an unespecified vulnerability described as a design flaw which could allow a specially crafted file to be printed silently an arbitrary number of times.,Apply updates per vendor instructions.,2022-06-08,2022-06-22,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2008-0655,,reader|CVE20080655|acrobatandreader|cve-2008-0655|adobe|acrobat|vulnerability|unspecified|acrobat and reader,0.9,0.9,0.0,1221,14,-1208,0.3,1.0,0,False,0.3,0.0,False,True,0.345,LOW,0,0.25
CVE-2020-6819,Mozilla,Firefox and Thunderbird,Mozilla Firefox And Thunderbird Use-After-Free Vulnerability,"Mozilla Firefox and Thunderbird contain a race condition vulnerability when running the nsDocShell destructor under certain conditions. The race condition creates a use-after-free vulnerability, causing unspecified impacts.",Apply updates per vendor instructions.,2021-11-03,2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-6819,CWE-362|CWE-416,after|CWE416|CVE20206819|firefoxandthunderbird|cve-2020-6819|vulnerability|cwe-416|firefox|firefox and thunderbird|thunderbird|cwe-362|CWE362|mozilla|free,0.3,0.9,0.0,1438,181,-1258,0.3,0.4,2,True,0.9,0.65,False,True,0.345,LOW,0,0.5
CVE-2020-8193,Citrix,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance","Citrix ADC, Gateway, and SD-WAN WANOP Appliance Authorization Bypass Vulnerability","Citrix ADC, Citrix Gateway, and multiple Citrix SD-WAN WANOP appliance models contain an authorization bypass vulnerability that may allow unauthenticated access to certain URL endpoints. The attacker must have access to the NetScaler IP (NSIP) in order to perform exploitation.",Apply updates per vendor instructions.,2021-11-03,2022-05-03,Unknown,https://nvd.nist.gov/vuln/detail/CVE-2020-8193,CWE-284,"application delivery controller (adc), gateway, and sd-wan wanop appliance|authorization|cve-2020-8193|application delivery controller (adc), gateway, and sdwan wanop appliance|CVE20208193|bypass|vulnerability|gateway|appliance|CWE284|wanop|cwe-284|applicationdeliverycontroller(adc),gateway,andsd-wanwanopappliance|citrix",0.9,0.7,0.5,1438,181,-1258,0.3,0.4,1,False,0.4,0.4,False,True,0.34,LOW,0,0.75
